id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,,
3049,595,Mastercard,Debit,5268706720915460,7/1/2020,202,YES,1,$18035,5/1/2010,2010,,
4667,595,Mastercard,Debit,5007147574833880,4/1/2022,560,YES,2,$16786,9/1/2008,2008,,
2128,595,Visa,Debit,4345682874994560,2/1/2020,331,YES,1,$12009,3/1/2006,2009,,
4423,1022,Discover,Credit,6315959001873780,4/1/2021,118,YES,1,$6800,8/1/2014,2014,,
2504,1022,Mastercard,Credit,5887964726362350,7/1/2021,671,YES,1,$10300,4/1/2006,2009,,
5148,1022,Mastercard,Debit,5944670401278170,3/1/2021,806,YES,2,$16274,10/1/2009,2009,,
518,1108,Mastercard,Credit,5744439609691200,1/1/2020,662,YES,1,$28000,1/1/2020,2020,,
790,1108,Visa,Debit,4771002709933860,4/1/2024,374,YES,2,$4201,1/1/2020,2020,,
2525,246,Discover,Credit,6396980306370670,10/1/2015,37,YES,1,$25300,4/1/2007,2012,,
1158,246,Visa,Debit,4957823817777300,3/1/2022,413,YES,1,$40350,2/1/2008,2014,,
3400,246,Visa,Credit,4021539917884480,8/1/2018,497,YES,1,$22500,6/1/2008,2010,,
6075,246,Visa,Debit,4361392563969790,10/1/2023,417,YES,1,$26110,12/1/2012,2012,,
519,270,Mastercard,Debit (Prepaid),5387845577295000,2/1/2020,379,YES,1,$46,1/1/2020,2020,,
1543,270,Mastercard,Debit,5690579854372420,9/1/2020,790,YES,1,$24886,2/1/2020,2020,,
1816,270,Visa,Debit,4102843004395640,7/1/2022,452,YES,2,$12257,2/1/2020,2020,,
520,270,Mastercard,Debit,5778432883626950,1/1/2020,217,NO,2,$27489,1/1/2020,2020,,
5626,1945,Visa,Credit,4335011442006830,7/1/2022,412,YES,1,$9700,11/1/2010,2012,,
3381,1945,Mastercard,Debit,5131116413550840,3/1/2024,615,YES,1,$11712,6/1/2008,2019,,
4018,1945,Amex,Credit,394151199374199,2/1/2020,175,YES,2,$5900,7/1/2014,2014,,
3614,1945,Visa,Debit,4684821008065660,4/1/2021,164,YES,1,$10318,6/1/2016,2016,,
3763,1540,Mastercard,Debit,5883802092372510,12/1/2014,346,YES,1,$3836,7/1/2006,2009,,
3496,1540,Visa,Credit,4495172888223800,12/1/2023,269,YES,2,$13200,6/1/2010,2011,,
5562,1540,Mastercard,Debit (Prepaid),5037187439217050,8/1/2021,955,NO,2,$56,11/1/2009,2011,,
394,1149,Amex,Credit,325863166103877,1/1/2020,936,YES,2,$13800,1/1/2020,2020,,
521,1438,Mastercard,Debit,5219464488355600,9/1/2022,80,YES,2,$7767,1/1/2020,2020,,
3077,409,Visa,Debit,4702266560105450,9/1/2022,749,YES,1,$14999,5/1/2010,2010,,
4007,409,Mastercard,Debit,5215769270589140,1/1/2024,897,YES,2,$9281,7/1/2013,2013,,
5690,409,Visa,Debit,4514228052643760,3/1/2024,763,NO,1,$15512,11/1/2013,2013,,
1817,694,Visa,Debit (Prepaid),4316296167662580,4/1/2023,621,YES,2,$67,2/1/2020,2020,,
5583,694,Visa,Debit,4878301968196160,9/1/2022,33,YES,1,$10564,11/1/2009,2010,,
2371,382,Mastercard,Debit,5687094950907390,8/1/2019,289,YES,1,$13206,3/1/2018,2018,,
5415,382,Visa,Debit,4877797934126600,8/1/2024,237,YES,1,$11809,11/1/2004,2010,,
2103,382,Discover,Credit,6773009361532100,6/1/2024,38,YES,1,$8800,3/1/2006,2008,,
5324,629,Visa,Debit,4194422558945680,5/1/2018,208,NO,1,$29793,10/1/2017,2017,,
5523,629,Mastercard,Debit (Prepaid),5433671830348170,3/1/2022,732,YES,1,$80,11/1/2008,2008,,
2560,629,Mastercard,Debit,5164347231652880,4/1/2024,14,YES,2,$24739,4/1/2008,2011,,
4712,629,Mastercard,Debit,5774618783513730,1/1/2020,902,YES,2,$32447,9/1/2009,2009,,
124,629,Amex,Credit,335499499050062,11/1/2020,520,NO,2,$20900,1/1/2007,2007,,
5392,1211,Visa,Debit,4208678188310570,5/1/2024,462,YES,1,$23912,11/1/2003,2009,,
2400,1211,Amex,Credit,344420840489865,11/1/2024,330,YES,2,$8200,4/1/1998,2010,,
3721,1211,Visa,Debit,4904264423390550,2/1/2008,240,YES,2,$119,7/1/2004,2012,,
5563,1211,Mastercard,Debit,5291048760665790,4/1/2017,940,YES,1,$19137,11/1/2009,2012,,
5524,823,Mastercard,Debit,5594052672345390,10/1/2021,748,YES,1,$13609,11/1/2008,2010,,
2868,823,Visa,Credit,4009130422427800,2/1/2021,247,YES,2,$8600,5/1/2004,2012,,
1400,1304,Amex,Credit,303823669078373,2/1/2020,876,YES,2,$27000,2/1/2020,2020,,
426,1304,Discover,Credit,6262934801438350,6/1/2021,565,YES,2,$17500,1/1/2020,2020,,
791,1304,Visa,Credit,4619139517493570,2/1/2020,681,YES,1,$21000,1/1/2020,2020,,
2639,89,Mastercard,Debit,5250142801861710,2/1/2023,485,YES,2,$9401,4/1/2010,2011,,
5584,89,Visa,Debit,4411314646067920,6/1/2023,47,YES,2,$17146,11/1/2009,2009,,
2998,89,Mastercard,Debit,5384107443816530,6/1/2021,90,YES,2,$10863,5/1/2009,2011,,
2640,89,Mastercard,Debit,5291753153918140,7/1/2018,855,YES,1,$9742,4/1/2010,2010,,
1544,1751,Mastercard,Credit,5089899761133470,2/1/2021,743,YES,2,$4600,2/1/2020,2020,,
792,1751,Visa,Debit,4756400836306000,7/1/2022,401,YES,1,$29925,1/1/2020,2020,,
5377,888,Mastercard,Debit,5551460726922760,7/1/2021,115,YES,2,$10305,11/1/2002,2010,,
4668,81,Mastercard,Credit,5419443574655370,10/1/2023,520,YES,2,$13300,9/1/2008,2008,,
2897,81,Mastercard,Debit (Prepaid),5391276903408070,10/1/2012,935,YES,2,$48,5/1/2006,2014,,
96,81,Mastercard,Credit,5810850276328480,1/1/2020,877,NO,2,$0,1/1/2006,2012,,
4525,81,Visa,Credit,4328702811759370,2/1/2022,564,NO,1,$10600,9/1/2002,2013,,
2962,81,Mastercard,Debit,5054918583369090,3/1/2021,18,YES,2,$1778,5/1/2008,2011,,
793,1021,Visa,Debit,4907163278067630,9/1/2021,857,YES,1,$47523,1/1/2020,2020,,
522,1021,Mastercard,Debit (Prepaid),5147465861467110,4/1/2024,905,YES,1,$82,1/1/2020,2020,,
3112,826,Amex,Credit,304617902043505,3/1/2017,382,YES,1,$19400,5/1/2012,2012,,
311,826,Mastercard,Debit,5496405569223390,11/1/2014,30,YES,1,$23403,1/1/2013,2013,,
69,826,Mastercard,Credit,5019514365242810,5/1/2024,508,YES,1,$13900,1/1/2005,2012,,
4966,87,Mastercard,Debit (Prepaid),5251447871603740,3/1/2008,292,YES,1,$95,10/1/2002,2011,,
3607,87,Mastercard,Debit,5210434230147620,6/1/2022,262,YES,2,$20417,6/1/2016,2016,,
109,87,Visa,Credit,4372177587368950,5/1/2022,450,YES,1,$6300,1/1/2006,2011,,
6118,1833,Mastercard,Debit,5198052110187450,1/1/2020,912,YES,1,$16064,12/1/2016,2016,,
1545,1833,Mastercard,Debit (Prepaid),5390138872145730,3/1/2020,267,YES,1,$98,2/1/2020,2020,,
2345,1833,Visa,Debit,4078898258495000,7/1/2015,929,YES,2,$16386,3/1/2015,2015,,
1818,1833,Visa,Credit,4301058381185320,3/1/2023,147,YES,1,$10100,2/1/2020,2020,,
794,1833,Visa,Debit,4256933161358350,10/1/2020,83,YES,2,$3472,1/1/2020,2020,,
395,829,Amex,Credit,336470004427582,4/1/2022,487,YES,1,$7700,1/1/2020,2020,,
523,829,Mastercard,Debit,5898279833645780,10/1/2023,139,YES,3,$11018,1/1/2020,2020,,
3636,829,Visa,Credit,4066440794075200,4/1/2024,921,YES,2,$8200,6/1/2018,2018,,
3840,1879,Mastercard,Debit,5201386771432170,9/1/2018,392,YES,1,$4976,7/1/2008,2008,,
5399,1879,Amex,Credit,320871039524025,7/1/2018,845,YES,1,$4100,11/1/2004,2009,,
4560,236,Visa,Debit,4003314505746420,7/1/2021,531,YES,2,$6076,9/1/2004,2011,,
1546,1619,Mastercard,Credit,5218007897890570,12/1/2021,185,YES,3,$8000,2/1/2020,2020,,
1443,1619,Discover,Credit,6997197066610970,8/1/2023,619,YES,2,$14600,2/1/2020,2020,,
5111,1619,Mastercard,Credit,5105294422027240,3/1/2024,831,YES,1,$8300,10/1/2008,2010,,
3015,1619,Visa,Debit,4063054242876750,8/1/2024,647,YES,2,$19054,5/1/2009,2017,,
1547,1146,Mastercard,Debit,5078853441156470,3/1/2020,930,YES,1,$29265,2/1/2020,2020,,
1548,1146,Mastercard,Debit,5547476180953080,2/1/2020,765,YES,1,$22245,2/1/2020,2020,,
1549,1146,Mastercard,Debit,5788341339048160,10/1/2021,750,YES,2,$17028,2/1/2020,2020,,
1172,803,Mastercard,Debit (Prepaid),5390318153988790,2/1/2020,243,YES,2,$67,2/1/2009,2014,,
3222,803,Discover,Credit,6713344750325700,10/1/2005,728,YES,2,$15300,6/1/2001,2011,,
4882,803,Mastercard,Debit,5918188974230790,1/1/2021,670,YES,1,$20552,9/1/2015,2015,,
524,193,Mastercard,Debit (Prepaid),5412046613062340,3/1/2021,587,YES,2,$32,1/1/2020,2020,,
297,1686,Mastercard,Debit,5422337679062470,2/1/2024,976,YES,1,$48003,1/1/2012,2012,,
2617,1686,Visa,Credit,4623874187817160,7/1/2024,385,YES,1,$16300,4/1/2009,2013,,
2999,1686,Mastercard,Credit,5430681770747920,4/1/2024,594,YES,2,$10800,5/1/2009,2010,,
89,1959,Amex,Credit,398744318776089,2/1/2021,992,YES,2,$11100,1/1/2006,2009,,
1281,1342,Visa,Debit (Prepaid),4971872629769690,6/1/2022,724,YES,3,$64,2/1/2011,2011,,
2070,1371,Visa,Credit,4007064696917940,11/1/2022,478,YES,1,$17300,3/1/2004,2007,,
2328,1371,Mastercard,Credit,5282316108928790,4/1/2023,378,YES,1,$13900,3/1/2014,2014,,
3117,1371,Mastercard,Debit,5739342319047050,2/1/2020,749,YES,2,$23807,5/1/2012,2012,,
4059,1371,Visa,Debit (Prepaid),4025636893394290,6/1/2021,112,NO,2,$140,7/1/2017,2017,,
4446,1371,Mastercard,Debit,5969443034028020,12/1/2024,783,YES,2,$26329,8/1/2015,2015,,
3929,1371,Mastercard,Debit,5572820991241220,9/1/2023,178,NO,1,$25224,7/1/2010,2011,,
4387,1067,Discover,Credit,6276276211895280,12/1/2020,681,YES,2,$8500,8/1/2012,2012,,
1063,1067,Visa,Credit,4690211102957030,6/1/2023,820,NO,1,$11200,2/1/2005,2009,,
3382,1067,Mastercard,Debit,5309046764363180,1/1/2013,336,YES,2,$14576,6/1/2008,2011,,
3016,1067,Visa,Credit,4668940576231180,4/1/2021,310,YES,1,$9000,5/1/2009,2009,,
1819,1067,Visa,Debit,4937598275581330,6/1/2020,557,YES,1,$21409,2/1/2020,2020,,
2602,1019,Mastercard,Debit,5722539468448170,3/1/2014,567,YES,2,$7406,4/1/2009,2014,,
5170,1019,Visa,Credit,4318814007161200,3/1/2016,388,YES,2,$3300,10/1/2009,2010,,
5112,1019,Mastercard,Credit,5436428996800930,11/1/2023,845,YES,1,$7300,10/1/2008,2010,,
4794,1019,Visa,Debit,4811603557913130,10/1/2024,994,YES,1,$4386,9/1/2010,2016,,
6025,1568,Visa,Credit,4165611178865690,7/1/2023,388,YES,1,$13000,12/1/2010,2012,,
977,1568,Mastercard,Debit,5318873508559140,4/1/2020,125,YES,2,$14418,2/1/2000,2005,,
3000,1568,Mastercard,Debit,5390794078159430,7/1/2022,644,YES,2,$9120,5/1/2009,2013,,
2913,1765,Visa,Debit,4240386642532590,2/1/2013,460,YES,1,$11588,5/1/2006,2008,,
4808,1765,Mastercard,Credit,5529087189553030,10/1/2023,242,NO,1,$7500,9/1/2011,2011,,
4376,1765,Visa,Debit,4874991494846380,9/1/2011,140,YES,2,$18042,8/1/2011,2011,,
5731,1875,Mastercard,Debit,5208237598527230,8/1/2018,261,YES,2,$13694,11/1/2017,2017,,
4100,1875,Mastercard,Debit,5198979610127120,4/1/2021,198,YES,2,$15849,8/1/2001,2009,,
4167,1875,Visa,Debit,4557993037807760,6/1/2024,133,YES,1,$16566,8/1/2005,2009,,
5955,1875,Discover,Credit,6626432321225870,4/1/2012,326,YES,1,$10400,12/1/2009,2009,,
1550,1111,Mastercard,Credit,5222647370028650,2/1/2020,719,YES,1,$9200,2/1/2020,2020,,
1551,1111,Mastercard,Debit,5809837164960500,2/1/2020,924,YES,2,$17967,2/1/2020,2020,,
396,1111,Amex,Credit,396462574931667,1/1/2021,620,YES,2,$8400,1/1/2020,2020,,
525,1160,Mastercard,Debit,5422957944601640,9/1/2024,948,YES,1,$14168,1/1/2020,2020,,
1820,1160,Visa,Debit,4123194661733540,6/1/2020,64,YES,1,$3149,2/1/2020,2020,,
1552,1574,Mastercard,Debit,5782529755084760,4/1/2023,269,YES,1,$13161,2/1/2020,2020,,
1041,189,Visa,Credit,4754358973470960,9/1/2020,373,YES,2,$11700,2/1/2004,2008,,
1370,189,Mastercard,Debit,5027764290591240,1/1/2019,566,YES,1,$17678,2/1/2017,2017,,
4887,189,Visa,Debit (Prepaid),4326629340318760,4/1/2020,522,YES,1,$81,9/1/2015,2015,,
4055,189,Mastercard,Debit,5305887216431010,1/1/2023,421,YES,2,$26231,7/1/2017,2017,,
2367,466,Visa,Credit,4856130775211810,11/1/2021,465,YES,1,$7700,3/1/2017,2017,,
5467,466,Visa,Credit,4665143171978630,8/1/2022,867,YES,1,$6800,11/1/2006,2009,,
2247,466,Mastercard,Debit,5937799398015240,3/1/2023,923,YES,2,$736,3/1/2010,2015,,
5263,659,Visa,Debit (Prepaid),4060923248609930,8/1/2018,596,YES,1,$96,10/1/2012,2012,,
5304,659,Mastercard,Debit,5310596598623890,4/1/2017,141,NO,1,$14977,10/1/2015,2015,,
1821,659,Visa,Debit,4341345706839090,4/1/2023,273,YES,1,$13162,2/1/2020,2020,,
4864,659,Visa,Debit,4623542302475010,11/1/2019,482,YES,2,$17649,9/1/2013,2013,,
5658,659,Visa,Debit,4494703150961660,2/1/2021,363,YES,1,$10538,11/1/2011,2011,,
5486,659,Mastercard,Credit,5605519998768270,2/1/2022,522,YES,2,$10500,11/1/2007,2011,,
128,659,Mastercard,Debit (Prepaid),5315223005212880,11/1/2020,984,YES,2,$74,1/1/2007,2010,,
4973,942,Visa,Debit,4374159186975000,2/1/2018,407,YES,1,$39441,10/1/2002,2008,,
3174,942,Mastercard,Debit,5253617024037340,11/1/2022,224,YES,2,$27720,5/1/2016,2016,,
2670,942,Amex,Credit,376110023635089,5/1/2023,593,YES,1,$20800,4/1/2011,2013,,
2772,942,Visa,Credit,4309882951597540,10/1/2022,139,YES,2,$5300,4/1/2017,2017,,
22,1234,Visa,Debit (Prepaid),4634294164066040,1/1/2023,50,NO,1,$65,1/1/2001,2007,,
1822,841,Visa,Debit,4252420197645240,8/1/2021,661,YES,2,$20182,2/1/2020,2020,,
795,841,Visa,Credit,4729190647946640,1/1/2020,219,YES,2,$8700,1/1/2020,2020,,
796,1388,Visa,Credit,4272312295078550,5/1/2020,575,YES,1,$23300,1/1/2020,2020,,
797,1388,Visa,Debit,4159082277360920,2/1/2020,566,YES,1,$8989,1/1/2020,2020,,
1553,1056,Mastercard,Debit,5227469913438850,2/1/2024,788,YES,1,$41816,2/1/2020,2020,,
798,1056,Visa,Debit,4669977836863160,3/1/2020,452,YES,1,$16202,1/1/2020,2020,,
3586,1056,Visa,Debit,4339544686242550,10/1/2020,141,YES,2,$39457,6/1/2014,2014,,
3441,345,Visa,Credit,4346937080498800,9/1/2024,769,YES,3,$7900,6/1/2009,2009,,
1084,308,Mastercard,Credit,5603668323038210,1/1/2023,118,YES,2,$7400,2/1/2006,2008,,
3628,308,Mastercard,Debit (Prepaid),5677571318458570,8/1/2023,426,YES,2,$107,6/1/2018,2018,,
2421,1922,Visa,Debit (Prepaid),4910699106963260,3/1/2021,36,YES,1,$24,4/1/2001,2009,,
3280,1156,Visa,Debit,4129256843458770,8/1/2022,936,YES,2,$88743,6/1/2004,2010,,
12,1156,Visa,Credit,4008696033204120,2/1/2023,124,NO,1,$57200,1/1/1999,2011,,
3143,1156,Discover,Credit,6822627615926080,8/1/2022,344,NO,1,$2500,5/1/2014,2014,,
4128,1156,Mastercard,Debit,5843025504634580,12/1/2009,568,YES,1,$151223,8/1/2004,2009,,
175,1156,Visa,Credit,4860334220798370,2/1/2020,146,YES,1,$61100,1/1/2008,2010,,
3764,561,Mastercard,Debit,5250625336912950,4/1/2022,326,YES,1,$26960,7/1/2006,2010,,
6053,561,Visa,Debit,4295691183724130,12/1/2022,78,YES,1,$16531,12/1/2011,2011,,
2716,561,Mastercard,Debit (Prepaid),5918296616309870,5/1/2024,983,YES,1,$69,4/1/2013,2013,,
6119,561,Mastercard,Debit,5051979533646210,8/1/2021,72,YES,1,$14054,12/1/2016,2016,,
4575,561,Mastercard,Credit,5175842699412230,12/1/2024,438,YES,1,$9100,9/1/2005,2015,,
526,507,Mastercard,Debit (Prepaid),5366433748394940,2/1/2020,959,YES,3,$74,1/1/2020,2020,,
5316,1522,Visa,Credit,4260588104283620,6/1/2024,646,YES,2,$23000,10/1/2016,2016,,
5213,1522,Visa,Credit,4328913170467620,9/1/2024,875,YES,2,$21900,10/1/2010,2013,,
368,1522,Mastercard,Credit,5856087823647750,2/1/2020,101,YES,2,$11200,1/1/2018,2018,,
5545,695,Visa,Debit,4918920924597940,12/1/2020,463,YES,1,$22676,11/1/2008,2012,,
3442,285,Visa,Debit (Prepaid),4099931530727550,2/1/2022,393,YES,1,$65,6/1/2009,2009,,
4196,285,Discover,Credit,6749467984713170,8/1/2010,619,YES,2,$12000,8/1/2007,2012,,
2156,285,Visa,Debit,4141516913053060,5/1/2020,962,YES,1,$20723,3/1/2007,2013,,
2927,285,Mastercard,Credit,5158289509346680,1/1/2023,32,YES,2,$11500,5/1/2007,2007,,
5747,285,Discover,Credit,6676808854553550,4/1/2021,65,YES,2,$7300,12/1/1991,2009,,
5041,113,Amex,Credit,300105541992311,7/1/2010,939,NO,1,$14400,10/1/2006,2010,,
3608,113,Mastercard,Credit,5263770459718860,10/1/2021,775,YES,2,$14200,6/1/2016,2016,,
3705,113,Visa,Debit,4642596554799010,6/1/2020,494,YES,1,$18818,7/1/2003,2008,,
4586,113,Visa,Debit,4197307053098790,2/1/2022,125,YES,1,$20509,9/1/2005,2007,,
4526,113,Visa,Debit,4171435281156170,1/1/2023,914,YES,1,$17510,9/1/2002,2008,,
4937,1039,Visa,Debit,4510409231872100,6/1/2024,704,YES,1,$3335,10/1/1998,2012,,
5791,1039,Mastercard,Debit,5804171060704030,2/1/2020,104,YES,2,$4598,12/1/2003,2017,,
304,1039,Visa,Credit,4015655705133740,1/1/2020,144,YES,2,$4900,1/1/2012,2012,,
5004,1039,Mastercard,Debit,5955617938111730,8/1/2013,483,YES,2,$18498,10/1/2004,2010,,
2943,176,Visa,Debit,4801908937828140,2/1/2024,380,YES,2,$7312,5/1/2007,2008,,
2603,176,Mastercard,Debit,5064601983715340,6/1/2024,589,YES,2,$34799,4/1/2009,2014,,
972,176,Visa,Debit,4826493105617240,4/1/2021,588,YES,2,$19882,2/1/1999,2010,,
6026,176,Visa,Debit (Prepaid),4787366069867360,12/1/2019,787,YES,2,$57,12/1/2010,2017,,
2049,1104,Visa,Debit,4860568003530350,6/1/2005,137,YES,1,$14383,3/1/2003,2011,,
4507,1104,Visa,Debit,4699453860223850,12/1/2005,654,NO,1,$20666,9/1/2000,2011,,
4768,1104,Mastercard,Credit,5708794034518410,4/1/2024,59,NO,1,$8600,9/1/2010,2012,,
4849,1104,Mastercard,Credit,5882977035145190,10/1/2021,491,YES,2,$11400,9/1/2013,2013,,
3994,1104,Mastercard,Debit,5229188034672600,12/1/2012,135,YES,2,$19695,7/1/2012,2012,,
5766,1104,Visa,Debit,4061173043608030,5/1/2021,265,YES,1,$16578,12/1/2000,2010,,
5297,946,Visa,Credit,4489171973874620,9/1/2020,973,YES,2,$8700,10/1/2014,2014,,
5403,946,Mastercard,Credit,5004215911399090,1/1/2022,811,YES,1,$10600,11/1/2004,2013,,
97,946,Mastercard,Debit,5079585270593850,2/1/2021,606,YES,1,$12925,1/1/2006,2010,,
4487,946,Mastercard,Debit,5364046151913830,10/1/1997,969,YES,2,$906,9/1/1994,2013,,
527,1465,Mastercard,Credit,5118544604271720,1/1/2023,774,YES,1,$11600,1/1/2020,2020,,
4903,1465,Amex,Credit,315010583302267,6/1/2021,201,YES,2,$10700,9/1/2017,2017,,
1173,1465,Mastercard,Debit,5023279394330750,2/1/2022,976,NO,1,$42142,2/1/2009,2010,,
1554,25,Mastercard,Credit,5947629329454120,2/1/2020,571,YES,1,$4000,2/1/2020,2020,,
1350,571,Amex,Credit,398280185520858,11/1/2015,89,YES,2,$7200,2/1/2015,2015,,
312,571,Mastercard,Debit,5611435574657610,2/1/2023,150,YES,2,$13019,1/1/2013,2013,,
4047,571,Visa,Debit,4401126536336200,11/1/2023,42,YES,1,$16647,7/1/2016,2016,,
5960,571,Mastercard,Debit,5060522440059030,2/1/2017,556,YES,1,$12247,12/1/2009,2009,,
528,1396,Mastercard,Debit (Prepaid),5683429952038140,2/1/2020,101,YES,1,$23,1/1/2020,2020,,
799,1396,Visa,Debit (Prepaid),4412629636683080,5/1/2024,282,YES,1,$91,1/1/2020,2020,,
1555,1396,Mastercard,Debit (Prepaid),5887279363070090,2/1/2020,119,YES,2,$77,2/1/2020,2020,,
1823,599,Visa,Debit,4802532694603490,3/1/2021,868,YES,1,$82677,2/1/2020,2020,,
800,599,Visa,Credit,4190870670928430,7/1/2023,928,YES,2,$23400,1/1/2020,2020,,
529,599,Mastercard,Debit,5040077771754430,1/1/2020,475,YES,1,$72868,1/1/2020,2020,,
4539,1074,Visa,Debit,4479936453853470,9/1/2024,793,NO,2,$15029,9/1/2003,2007,,
3903,1074,Visa,Credit,4131571170230450,5/1/2021,738,YES,1,$9700,7/1/2009,2013,,
5961,1074,Mastercard,Debit,5531150587815560,12/1/2023,428,YES,2,$6847,12/1/2009,2009,,
2044,1074,Mastercard,Credit,5291527325386650,7/1/2022,396,YES,2,$4800,3/1/2003,2011,,
4108,1074,Mastercard,Debit,5482406481344920,2/1/2022,332,YES,1,$17294,8/1/2002,2010,,
5680,214,Visa,Credit,4159886669620510,11/1/2012,693,YES,3,$0,11/1/2012,2012,,
5005,771,Mastercard,Debit,5024268740137320,10/1/2024,738,YES,2,$5857,10/1/2004,2007,,
4986,771,Mastercard,Debit,5778350556346100,1/1/2023,199,YES,2,$17536,10/1/2003,2010,,
3803,771,Mastercard,Debit (Prepaid),5559733534356390,9/1/2020,153,YES,2,$61,7/1/2007,2016,,
5104,520,Amex,Credit,371903508360130,4/1/2024,251,YES,1,$13300,10/1/2008,2014,,
2020,520,Mastercard,Debit,5905896056968970,5/1/2022,924,YES,1,$34278,3/1/2001,2010,,
4129,520,Mastercard,Debit,5844997309688100,10/1/2007,563,YES,2,$38235,8/1/2004,2016,,
3948,520,Visa,Debit,4719754046419730,9/1/2024,990,NO,2,$1587,7/1/2010,2013,,
2659,520,Visa,Debit,4594555086793740,10/1/2022,454,YES,2,$28156,4/1/2010,2010,,
5468,288,Visa,Credit,4591747777139070,5/1/2022,694,NO,1,$6500,11/1/2006,2018,,
6039,288,Mastercard,Debit,5592784175875650,10/1/2012,692,YES,2,$4324,12/1/2011,2011,,
3497,288,Visa,Debit,4495057265994440,1/1/2022,846,YES,2,$1112,6/1/2010,2010,,
1824,1979,Visa,Credit,4461982939631750,2/1/2020,706,YES,1,$19600,2/1/2020,2020,,
2548,1979,Visa,Debit,4086265157159120,5/1/2023,965,YES,2,$15182,4/1/2007,2009,,
4396,1979,Visa,Credit,4813172947971800,5/1/2017,550,YES,1,$14200,8/1/2012,2012,,
2812,1979,Mastercard,Debit,5393830319691220,8/1/2022,765,YES,1,$30065,5/1/2001,2011,,
1825,1253,Visa,Credit,4254314337252550,5/1/2022,597,NO,1,$10600,2/1/2020,2020,,
5691,1253,Visa,Debit,4792077988071120,8/1/2020,969,YES,1,$39764,11/1/2013,2013,,
3841,1253,Mastercard,Debit,5546499017389140,10/1/2023,468,YES,1,$27208,7/1/2008,2008,,
2248,1253,Mastercard,Debit,5498290106887750,3/1/2016,927,NO,1,$29637,3/1/2010,2010,,
1556,1253,Mastercard,Debit,5969016640971730,2/1/2020,625,YES,1,$24442,2/1/2020,2020,,
2561,1253,Mastercard,Debit,5805455899430050,9/1/2024,461,YES,2,$28390,4/1/2008,2008,,
4869,311,Amex,Credit,398921295633424,1/1/2024,659,YES,2,$6600,9/1/2014,2014,,
4094,311,Mastercard,Debit,5922157962642450,10/1/2007,869,YES,1,$11510,8/1/1999,2011,,
4600,311,Mastercard,Credit,5840051343792980,6/1/2012,650,YES,1,$6400,9/1/2006,2011,,
93,311,Discover,Credit,6129847719830710,8/1/2024,972,YES,1,$1800,1/1/2006,2007,,
81,1346,Visa,Credit,4509891646969770,3/1/2024,503,YES,2,$1500,1/1/2005,2009,,
801,1346,Visa,Debit,4836727908429080,1/1/2020,314,YES,1,$14813,1/1/2020,2020,,
2877,1622,Mastercard,Debit,5215629197170610,12/1/2020,502,YES,2,$40176,5/1/2005,2009,,
90,852,Amex,Credit,377759808724051,10/1/2023,360,YES,1,$10300,1/1/2006,2013,,
1282,852,Visa,Credit,4373234712011850,1/1/2020,735,YES,2,$4400,2/1/2011,2011,,
4187,852,Visa,Debit,4251519859550270,4/1/2019,637,YES,2,$15878,8/1/2006,2008,,
4039,1394,Visa,Credit,4812870507989200,6/1/2020,393,YES,2,$8500,7/1/2015,2015,,
530,1394,Mastercard,Debit,5610324213392850,10/1/2023,951,YES,2,$18022,1/1/2020,2020,,
3468,1394,Mastercard,Debit,5542638681640100,6/1/2016,555,YES,1,$19597,6/1/2010,2010,,
6027,1394,Visa,Debit,4365836294015490,9/1/2021,569,YES,1,$51504,12/1/2010,2010,,
82,957,Visa,Debit,4823239404534030,10/1/2021,123,YES,2,$28717,1/1/2005,2014,,
5042,957,Amex,Credit,335477025007820,11/1/2021,741,NO,1,$7100,10/1/2006,2006,,
4532,957,Mastercard,Debit,5405712448987530,6/1/2020,515,NO,1,$27974,9/1/2003,2012,,
5078,515,Mastercard,Debit,5713915813035530,12/1/2022,155,NO,2,$6629,10/1/2007,2008,,
5487,515,Mastercard,Debit,5554873957809710,3/1/2024,511,YES,2,$2093,11/1/2007,2015,,
3984,515,Visa,Debit,4170871321743410,9/1/2023,676,YES,2,$27053,7/1/2011,2011,,
3235,515,Mastercard,Debit,5870786595656020,5/1/2023,221,YES,2,$15800,6/1/2002,2012,,
2831,1303,Visa,Debit,4178535461392080,5/1/2015,804,YES,1,$20699,5/1/2002,2008,,
2705,1303,Visa,Debit,4671850635889890,11/1/2020,859,YES,2,$31662,4/1/2012,2012,,
6000,1303,Mastercard,Credit,5219123186357730,6/1/2023,5,YES,1,$18900,12/1/2010,2011,,
5059,1303,Visa,Credit,4135829985251300,11/1/2006,69,YES,2,$14200,10/1/2006,2010,,
6085,1303,Mastercard,Debit,5434239693376740,12/1/2022,501,YES,2,$25292,12/1/2013,2013,,
1557,1303,Mastercard,Debit,5483162440698410,3/1/2023,973,YES,1,$19299,2/1/2020,2020,,
4226,1303,Visa,Debit,4815904170762930,3/1/2017,581,YES,2,$27215,8/1/2007,2010,,
3765,1287,Mastercard,Debit,5461068745624970,4/1/2012,47,YES,2,$10934,7/1/2006,2015,,
5564,296,Mastercard,Credit,5831265252494760,4/1/2015,530,YES,2,$20300,11/1/2009,2010,,
